field_code,time,lai_mean,lai_std,lai_10pc,lai_90pc
5002LAB,2021-12-15,0.17953882261736218,0.027732202708192915,0.14383258457641987,0.21410050585851262
5002LAB,2021-12-15,0.17953882261736218,0.027732202708192915,0.14383258457641987,0.21410050585851262
5002LAB,2021-12-15,0.17953882261736218,0.027732202708192915,0.14383258457641987,0.21410050585851262
5002LAB,2021-12-15,0.17953882261736218,0.027732202708192915,0.14383258457641987,0.21410050585851262
5002LAB,2021-12-15,0.17953882261736218,0.027732202708192915,0.14383258457641987,0.21410050585851262
5002LAB,2021-12-16,0.1750355830365006,0.027203272446428433,0.1398571544767528,0.20860574971064477
5002LAB,2021-12-16,0.1750355830365006,0.027203272446428433,0.1398571544767528,0.20860574971064477
5002LAB,2021-12-16,0.1750355830365006,0.027203272446428433,0.1398571544767528,0.20860574971064477
5002LAB,2021-12-16,0.1750355830365006,0.027203272446428433,0.1398571544767528,0.20860574971064477
5002LAB,2021-12-17,0.17026298946822513,0.026188964068039323,0.13614021834877837,0.20252443348712373
5002LAB,2021-12-18,0.16666200673811388,0.025905529749197225,0.13312249391186487,0.19876827060187
5002LAB,2021-12-18,0.16666200673811388,0.025905529749197225,0.13312249391186487,0.19876827060187
5002LAB,2021-12-19,0.1620569235666284,0.025024055556573454,0.1291398601440731,0.19303102230575378
5002LAB,2021-12-19,0.1620569235666284,0.025024055556573454,0.1291398601440731,0.19303102230575378
5002LAB,2021-12-19,0.1620569235666284,0.025024055556573454,0.1291398601440731,0.19303102230575378
5002LAB,2021-12-19,0.1620569235666284,0.025024055556573454,0.1291398601440731,0.19303102230575378
5002LAB,2021-12-19,0.1620569235666284,0.025024055556573454,0.1291398601440731,0.19303102230575378
5002LAB,2021-12-20,0.15808011072558684,0.024160407629097252,0.12623711877631538,0.1884860900482371
5002LAB,2021-12-20,0.15808011072558684,0.024160407629097252,0.12623711877631538,0.1884860900482371
5002LAB,2021-12-20,0.15808011072558684,0.024160407629097252,0.12623711877631538,0.1884860900482371
5002LAB,2021-12-21,0.15442116198501563,0.023668943287736915,0.12340436241498583,0.18368796328930853
5002LAB,2021-12-22,0.15063637879443217,0.023060121925524635,0.11997402915655227,0.17967994596414064
5002LAB,2021-12-22,0.15063637879443217,0.023060121925524635,0.11997402915655227,0.17967994596414064
5002LAB,2021-12-22,0.15063637879443217,0.023060121925524635,0.11997402915655227,0.17967994596414064
5002LAB,2021-12-22,0.15063637879443217,0.023060121925524635,0.11997402915655227,0.17967994596414064
5002LAB,2021-12-24,0.14360494005524488,0.021875085059724443,0.1144432893157985,0.1708488554838479
5002LAB,2021-12-24,0.14360494005524488,0.021875085059724443,0.1144432893157985,0.1708488554838479
5002LAB,2021-12-27,0.13408976441393763,0.02022175495400059,0.10702449791497344,0.15933027662197657
5002LAB,2021-12-28,0.13186663641033017,0.019942101043708426,0.1050430760124311,0.15674391677211486
5002LAB,2021-12-28,0.13186663641033017,0.019942101043708426,0.1050430760124311,0.15674391677211486
5002LAB,2021-12-29,0.12859561966647443,0.01921783194663987,0.10252668550271091,0.15253198719706235
5002LAB,2021-12-30,0.12615823862965161,0.018768112569525142,0.10085924750810599,0.14936657651274016
5002LAB,2021-12-30,0.12615823862965161,0.018768112569525142,0.10085924750810599,0.14936657651274016
5002LAB,2021-12-30,0.12615823862965161,0.018768112569525142,0.10085924750810599,0.14936657651274016
5002LAB,2021-12-30,0.12615823862965161,0.018768112569525142,0.10085924750810599,0.14936657651274016
5014LAB,2021-08-02,0.039919113692705885,0.023907532062822548,0.023313346701367435,0.06346326881861927
5014LAB,2021-08-03,0.042548766705926895,0.024915340438694387,0.024528181907613692,0.06674772699511726
5014LAB,2021-08-07,0.05350029032190726,0.03161831691288622,0.029711202330086322,0.08633988754220413
5014LAB,2021-08-14,0.08370450453518288,0.047267623633637346,0.0473764140062994,0.1372082940557489
5014LAB,2021-08-20,0.1363329140055671,0.06532024405955363,0.08284067847346499,0.21979496692259767
5014LAB,2021-08-24,0.1972387754974594,0.07761224422239933,0.13192156985190936,0.30055034829414146
5014LAB,2021-08-24,0.1972387754974594,0.07761224422239933,0.13192156985190936,0.30055034829414146
5014LAB,2021-09-01,0.4153198286000836,0.10765078321206796,0.310419645240562,0.5600976910554699
5014LAB,2021-09-06,0.6216297063369632,0.12766988511255245,0.4901832824711364,0.7921826304962692
5014LAB,2021-09-07,0.6649330213319657,0.13104598827477584,0.5283330894866305,0.8398896266827549
5014LAB,2021-09-07,0.6649330213319657,0.13104598827477584,0.5283330894866305,0.8398896266827549
5014LAB,2021-09-08,0.7080768995474152,0.1360413113196333,0.5654341893723472,0.8881587956123898
5014LAB,2021-09-09,0.7504281607133405,0.13835375964401536,0.6050659433329393,0.9334901298789793
5014LAB,2021-09-12,0.8783258842303345,0.14778540498738632,0.7215498921381748,1.064445970293636
5014LAB,2021-09-12,0.8783258842303345,0.14778540498738632,0.7215498921381748,1.064445970293636
5014LAB,2021-09-12,0.8783258842303345,0.14778540498738632,0.7215498921381748,1.064445970293636
5014LAB,2021-09-12,0.8783258842303345,0.14778540498738632,0.7215498921381748,1.064445970293636
5014LAB,2021-09-13,0.910992054649195,0.15172511873671074,0.7489382570136925,1.1009617503135227
5014LAB,2021-09-15,0.9818167563762312,0.15453819629126708,0.8145259793351918,1.1680223276832944
5014LAB,2021-09-18,1.0649795951202001,0.15416301488604958,0.8968547568260343,1.250432202014026
5014LAB,2021-09-19,1.0889990595647545,0.15471896859296877,0.9209007847669464,1.2744989103456086
5014LAB,2021-09-19,1.0889990595647545,0.15471896859296877,0.9209007847669464,1.2744989103456086
5014LAB,2021-09-20,1.1098976016133775,0.1535178793327192,0.9420994690335143,1.2950688885399508
5014LAB,2021-09-20,1.1098976016133775,0.1535178793327192,0.9420994690335143,1.2950688885399508
5014LAB,2021-09-22,1.146468753647244,0.15230407945506874,0.9811605788175239,1.3306452485996147
5014LAB,2021-09-25,1.1832283325850028,0.15018621349726974,1.0208545541099854,1.3599858356214354
5014LAB,2021-09-27,1.1991573639081814,0.14953870716409112,1.0389425978392124,1.3746726534930773
5014LAB,2021-09-27,1.1991573639081814,0.14953870716409112,1.0389425978392124,1.3746726534930773
5014LAB,2021-09-27,1.1991573639081814,0.14953870716409112,1.0389425978392124,1.3746726534930773
5014LAB,2021-09-28,1.2052196180496928,0.14881814609171484,1.0457308708597726,1.3775010025297016
5014LAB,2021-09-29,1.207834837711573,0.148420894007627,1.0486674925912989,1.381942061328199
5014LAB,2021-09-29,1.207834837711573,0.148420894007627,1.0486674925912989,1.381942061328199
5014LAB,2021-09-29,1.207834837711573,0.148420894007627,1.0486674925912989,1.381942061328199
5014LAB,2021-10-02,1.2155716633547198,0.14646155552992032,1.0591425912206787,1.3865653533513413
5014LAB,2021-10-02,1.2155716633547198,0.14646155552992032,1.0591425912206787,1.3865653533513413
5014LAB,2021-10-03,1.2167556392508871,0.14540276694801801,1.0626176020527085,1.3908946158982982
5014LAB,2021-10-03,1.2167556392508871,0.14540276694801801,1.0626176020527085,1.3908946158982982
5014LAB,2021-10-04,1.216692726379509,0.14443533297898828,1.0652025686727524,1.393226384882522
5014LAB,2021-10-05,1.2156843219257918,0.14386820452949944,1.0667068169647174,1.3929735579689635
5014LAB,2021-10-05,1.2156843219257918,0.14386820452949944,1.0667068169647174,1.3929735579689635
5014LAB,2021-10-06,1.2146440368336207,0.14272548566638815,1.0664239650020566,1.389360876451728
5014LAB,2021-10-07,1.2126397998177396,0.14156501066337193,1.0669973599879397,1.387005569329468
5014LAB,2021-10-07,1.2126397998177396,0.14156501066337193,1.0669973599879397,1.387005569329468
5014LAB,2021-10-08,1.2100200270817802,0.1406118423029112,1.0648550019130651,1.384479234150671
5014LAB,2021-10-08,1.2100200270817802,0.1406118423029112,1.0648550019130651,1.384479234150671
5014LAB,2021-10-09,1.2064288133256398,0.1391118212549838,1.0635575180084722,1.3790222099365141
5014LAB,2021-10-09,1.2064288133256398,0.1391118212549838,1.0635575180084722,1.3790222099365141
5014LAB,2021-10-09,1.2064288133256398,0.1391118212549838,1.0635575180084722,1.3790222099365141
5014LAB,2021-10-09,1.2064288133256398,0.1391118212549838,1.0635575180084722,1.3790222099365141
5014LAB,2021-10-11,1.1978731258163873,0.1364564291668728,1.0561848672925847,1.3722955222269364
5014LAB,2021-10-12,1.1928768430548873,0.13451803707098758,1.0536039912066304,1.3641731967493715
5014LAB,2021-10-12,1.1928768430548873,0.13451803707098758,1.0536039912066304,1.3641731967493715
5014LAB,2021-10-14,1.1818682085194554,0.13146601011139505,1.044980384882557,1.3491363151979878
5014LAB,2021-10-14,1.1818682085194554,0.13146601011139505,1.044980384882557,1.3491363151979878
5014LAB,2021-10-14,1.1818682085194554,0.13146601011139505,1.044980384882557,1.3491363151979878
5014LAB,2021-10-14,1.1818682085194554,0.13146601011139505,1.044980384882557,1.3491363151979878
5014LAB,2021-10-15,1.1757346521334269,0.1297325576587494,1.0397599059672755,1.3387276135583845
5014LAB,2021-10-15,1.1757346521334269,0.1297325576587494,1.0397599059672755,1.3387276135583845
5014LAB,2021-10-15,1.1757346521334269,0.1297325576587494,1.0397599059672755,1.3387276135583845
5014LAB,2021-10-17,1.1614933309563091,0.12555378849206003,1.028891691744134,1.3193577397914753
5014LAB,2021-10-17,1.1614933309563091,0.12555378849206003,1.028891691744134,1.3193577397914753
5014LAB,2021-10-21,1.1239649851024394,0.11681830535155915,1.0028465397952449,1.2683154590930377
5014LAB,2021-10-22,1.1125884824704058,0.11457448902115544,0.993343218044048,1.2568893596328197
5014LAB,2021-10-22,1.1125884824704058,0.11457448902115544,0.993343218044048,1.2568893596328197
5014LAB,2021-10-24,1.0890046605809482,0.11039734515949838,0.9735513585690921,1.2363005674944096
5014LAB,2021-10-24,1.0890046605809482,0.11039734515949838,0.9735513585690921,1.2363005674944096
5014LAB,2021-10-26,1.061721554230851,0.1071260133530866,0.9457546535358302,1.2100933255797137
5014LAB,2021-10-26,1.061721554230851,0.1071260133530866,0.9457546535358302,1.2100933255797137
5014LAB,2021-10-26,1.061721554230851,0.1071260133530866,0.9457546535358302,1.2100933255797137
5014LAB,2021-10-30,0.9977128818438776,0.10591087403473833,0.8746424024392985,1.1396966400154407
5014LAB,2021-10-30,0.9977128818438776,0.10591087403473833,0.8746424024392985,1.1396966400154407
5014LAB,2021-10-30,0.9977128818438776,0.10591087403473833,0.8746424024392985,1.1396966400154407
5014LAB,2021-10-31,0.9800572600707974,0.10595685655700841,0.8539870191903608,1.1209507508569232
5014LAB,2021-11-02,0.9436553554833349,0.10557277174596379,0.8194526645655591,1.0812927803225956
5014LAB,2021-11-03,0.9241883098055437,0.10506583504266419,0.8001758021620248,1.0586359296497858
5014LAB,2021-11-03,0.9241883098055437,0.10506583504266419,0.8001758021620248,1.0586359296497858
5014LAB,2021-11-05,0.8854973850066244,0.10686048753330249,0.7590233473099556,1.0164362807082061
5014LAB,2021-11-05,0.8854973850066244,0.10686048753330249,0.7590233473099556,1.0164362807082061
5014LAB,2021-11-06,0.8653274481565122,0.10817354438743942,0.7358395547486241,0.9983973080247613
5014LAB,2021-11-06,0.8653274481565122,0.10817354438743942,0.7358395547486241,0.9983973080247613
5014LAB,2021-11-06,0.8653274481565122,0.10817354438743942,0.7358395547486241,0.9983973080247613
5014LAB,2021-11-06,0.8653274481565122,0.10817354438743942,0.7358395547486241,0.9983973080247613
5014LAB,2021-11-07,0.8436405749376156,0.10847862571186895,0.7135807022735058,0.9788674894852952
5014LAB,2021-11-08,0.820831495481842,0.1094113385551049,0.6870872398056251,0.9550764275008706
5014LAB,2021-11-09,0.7989294957454021,0.1108351376507772,0.6630505522468867,0.9323880686205593
5014LAB,2021-11-09,0.7989294957454021,0.1108351376507772,0.6630505522468867,0.9323880686205593
5014LAB,2021-11-10,0.7744272653176135,0.111385360879084,0.636387497862899,0.9094995347093726
5014LAB,2021-11-10,0.7744272653176135,0.111385360879084,0.636387497862899,0.9094995347093726
5014LAB,2021-11-10,0.7744272653176135,0.111385360879084,0.636387497862899,0.9094995347093726
5014LAB,2021-11-11,0.7514033494749487,0.11186157918082949,0.6133426697527026,0.8868150306844945
5014LAB,2021-11-11,0.7514033494749487,0.11186157918082949,0.6133426697527026,0.8868150306844945
5014LAB,2021-11-11,0.7514033494749487,0.11186157918082949,0.6133426697527026,0.8868150306844945
5014LAB,2021-11-12,0.7256087919886763,0.11246355058104429,0.5868866760048672,0.8628699814169549
5014LAB,2021-11-12,0.7256087919886763,0.11246355058104429,0.5868866760048672,0.8628699814169549
5014LAB,2021-11-12,0.7256087919886763,0.11246355058104429,0.5868866760048672,0.8628699814169549
5014LAB,2021-11-13,0.6990229803227153,0.1117624481032663,0.5609567732949785,0.8402147958880053
5014LAB,2021-11-15,0.6438871952885663,0.10913500928528182,0.5063901943418686,0.7854205535064599
5014LAB,2021-11-16,0.6154947229498755,0.10756765852993068,0.48092259655220393,0.7537413225522224
5014LAB,2021-11-16,0.6154947229498755,0.10756765852993068,0.48092259655220393,0.7537413225522224
5014LAB,2021-11-17,0.5858701888381119,0.10491165502076477,0.454906442406933,0.7222108106651991
5014LAB,2021-11-17,0.5858701888381119,0.10491165502076477,0.454906442406933,0.7222108106651991
5014LAB,2021-11-18,0.5571256685541077,0.10138465776886972,0.4320580111293739,0.6879493367067808
5014LAB,2021-11-19,0.5291048666721824,0.0977623592243448,0.40873675310180746,0.6562208404734909
5014LAB,2021-11-20,0.49820617968698416,0.09269219063719028,0.38506640869563985,0.6187343661450228
5014LAB,2021-11-20,0.49820617968698416,0.09269219063719028,0.38506640869563985,0.6187343661450228
5014LAB,2021-11-20,0.49820617968698416,0.09269219063719028,0.38506640869563985,0.6187343661450228
5014LAB,2021-11-21,0.4682342450618733,0.08698161512150154,0.36308554918866015,0.5829850935945852
5014LAB,2021-11-22,0.44044647918079044,0.08254189381260134,0.33869240195279354,0.5509012621239614
5014LAB,2021-11-22,0.44044647918079044,0.08254189381260134,0.33869240195279354,0.5509012621239614
5014LAB,2021-11-23,0.41154806022371926,0.07741586300706176,0.31519082131469534,0.5153899139290841
5014LAB,2021-11-23,0.41154806022371926,0.07741586300706176,0.31519082131469534,0.5153899139290841
5014LAB,2021-11-23,0.41154806022371926,0.07741586300706176,0.31519082131469534,0.5153899139290841
5014LAB,2021-11-24,0.38388149245889275,0.07290538249165127,0.2908951200305897,0.48079117312420716
5014LAB,2021-11-24,0.38388149245889275,0.07290538249165127,0.2908951200305897,0.48079117312420716
5014LAB,2021-11-24,0.38388149245889275,0.07290538249165127,0.2908951200305897,0.48079117312420716
5014LAB,2021-11-24,0.38388149245889275,0.07290538249165127,0.2908951200305897,0.48079117312420716
5014LAB,2021-11-25,0.3594847966501908,0.06944098043850082,0.2702271767235671,0.44957784714830323
5014LAB,2021-11-25,0.3594847966501908,0.06944098043850082,0.2702271767235671,0.44957784714830323
5014LAB,2021-11-25,0.3594847966501908,0.06944098043850082,0.2702271767235671,0.44957784714830323
5014LAB,2021-11-26,0.33569016354319253,0.06490704084958285,0.25328735919339845,0.4200207951361917
5014LAB,2021-11-26,0.33569016354319253,0.06490704084958285,0.25328735919339845,0.4200207951361917
5014LAB,2021-11-27,0.31452036551140494,0.06114139241048994,0.2365204339906451,0.39423403061224926
5014LAB,2021-11-27,0.31452036551140494,0.06114139241048994,0.2365204339906451,0.39423403061224926
5014LAB,2021-11-29,0.27889849999827876,0.05510463998932439,0.21233954789705342,0.35030952959284584
5014LAB,2021-11-30,0.26326479187126467,0.052672206811209106,0.2003266044079403,0.3321114381634153
5014LAB,2021-11-30,0.26326479187126467,0.052672206811209106,0.2003266044079403,0.3321114381634153
5014LAB,2021-11-30,0.26326479187126467,0.052672206811209106,0.2003266044079403,0.3321114381634153
5014LAB,2021-12-01,0.2500203352406082,0.05092903372386279,0.19050609905356977,0.31712774524497617
5014LAB,2021-12-01,0.2500203352406082,0.05092903372386279,0.19050609905356977,0.31712774524497617
5014LAB,2021-12-01,0.2500203352406082,0.05092903372386279,0.19050609905356977,0.31712774524497617
5014LAB,2021-12-01,0.2500203352406082,0.05092903372386279,0.19050609905356977,0.31712774524497617
5014LAB,2021-12-02,0.23698209420922425,0.04954578192742792,0.1794696198367161,0.3038362680275403
5014LAB,2021-12-02,0.23698209420922425,0.04954578192742792,0.1794696198367161,0.3038362680275403
5014LAB,2021-12-03,0.22508124599873047,0.04806388692367698,0.16843468639479062,0.29018143781241335
5014LAB,2021-12-03,0.22508124599873047,0.04806388692367698,0.16843468639479062,0.29018143781241335
5014LAB,2021-12-03,0.22508124599873047,0.04806388692367698,0.16843468639479062,0.29018143781241335
5014LAB,2021-12-03,0.22508124599873047,0.04806388692367698,0.16843468639479062,0.29018143781241335
5014LAB,2021-12-04,0.21480934101496368,0.04702314054373068,0.1607585375685377,0.2792276957686675
5014LAB,2021-12-05,0.20433959680047142,0.04570624508740205,0.15292656198006327,0.26730688055166063
5014LAB,2021-12-05,0.20433959680047142,0.04570624508740205,0.15292656198006327,0.26730688055166063
5014LAB,2021-12-06,0.19623799574650025,0.0447919561263981,0.14609033378991013,0.2572723106052668
5014LAB,2021-12-06,0.19623799574650025,0.0447919561263981,0.14609033378991013,0.2572723106052668
5014LAB,2021-12-07,0.1876950702280582,0.043370922113963074,0.13942737212772452,0.24650105992214338
5014LAB,2021-12-07,0.1876950702280582,0.043370922113963074,0.13942737212772452,0.24650105992214338
5014LAB,2021-12-07,0.1876950702280582,0.043370922113963074,0.13942737212772452,0.24650105992214338
5014LAB,2021-12-08,0.17970947244882965,0.04257491750186262,0.13326554570370702,0.2361714727834751
5014LAB,2021-12-09,0.17274847234860075,0.04136796404182079,0.12804469400258187,0.22794190105640455
5014LAB,2021-12-10,0.1659164217080924,0.0401970406052202,0.12272149510569923,0.21895711183962388
5014LAB,2021-12-10,0.1659164217080924,0.0401970406052202,0.12272149510569923,0.21895711183962388
5014LAB,2021-12-10,0.1659164217080924,0.0401970406052202,0.12272149510569923,0.21895711183962388
5014LAB,2021-12-13,0.1486305834558583,0.037112696597855106,0.10972356192357216,0.19845891972044086
5014LAB,2021-12-13,0.1486305834558583,0.037112696597855106,0.10972356192357216,0.19845891972044086
5014LAB,2021-12-15,0.13917244589034228,0.03516828580014273,0.10177675781149353,0.18678249462246657
5014LAB,2021-12-15,0.13917244589034228,0.03516828580014273,0.10177675781149353,0.18678249462246657
5014LAB,2021-12-15,0.13917244589034228,0.03516828580014273,0.10177675781149353,0.18678249462246657
5014LAB,2021-12-15,0.13917244589034228,0.03516828580014273,0.10177675781149353,0.18678249462246657
5014LAB,2021-12-15,0.13917244589034228,0.03516828580014273,0.10177675781149353,0.18678249462246657
5014LAB,2021-12-16,0.13486856743136041,0.034227201897888394,0.09868701885604939,0.18115237196621992
5014LAB,2021-12-16,0.13486856743136041,0.034227201897888394,0.09868701885604939,0.18115237196621992
5014LAB,2021-12-16,0.13486856743136041,0.034227201897888394,0.09868701885604939,0.18115237196621992
5014LAB,2021-12-16,0.13486856743136041,0.034227201897888394,0.09868701885604939,0.18115237196621992
5014LAB,2021-12-17,0.1304170771416574,0.03349706631695896,0.09547532945849047,0.1762988237805343
5014LAB,2021-12-18,0.12667545549845702,0.032551091903482966,0.09318443746442505,0.17092655857350192
5014LAB,2021-12-18,0.12667545549845702,0.032551091903482966,0.09318443746442505,0.17092655857350192
5014LAB,2021-12-19,0.12303580784440377,0.03162319571292516,0.09013443957767223,0.16601766731855597
5014LAB,2021-12-19,0.12303580784440377,0.03162319571292516,0.09013443957767223,0.16601766731855597
5014LAB,2021-12-19,0.12303580784440377,0.03162319571292516,0.09013443957767223,0.16601766731855597
5014LAB,2021-12-19,0.12303580784440377,0.03162319571292516,0.09013443957767223,0.16601766731855597
5014LAB,2021-12-19,0.12303580784440377,0.03162319571292516,0.09013443957767223,0.16601766731855597
5014LAB,2021-12-20,0.11957707106113154,0.030869951595089797,0.08785562881238451,0.1621726417932765
5014LAB,2021-12-20,0.11957707106113154,0.030869951595089797,0.08785562881238451,0.1621726417932765
5014LAB,2021-12-20,0.11957707106113154,0.030869951595089797,0.08785562881238451,0.1621726417932765
5014LAB,2021-12-21,0.11679960164812354,0.030275091513900294,0.08579787057039513,0.15809720019910856
5014LAB,2021-12-22,0.11334006960901243,0.029267185762530346,0.0831580389023518,0.1539552365873839
5014LAB,2021-12-22,0.11334006960901243,0.029267185762530346,0.0831580389023518,0.1539552365873839
5014LAB,2021-12-22,0.11334006960901243,0.029267185762530346,0.0831580389023518,0.1539552365873839
5014LAB,2021-12-22,0.11334006960901243,0.029267185762530346,0.0831580389023518,0.1539552365873839
5014LAB,2021-12-24,0.10811193501729556,0.02771925693389295,0.07973348549536764,0.14649953180392422
5014LAB,2021-12-24,0.10811193501729556,0.02771925693389295,0.07973348549536764,0.14649953180392422
5014LAB,2021-12-25,0.1055255394775885,0.027068697402820405,0.07815099993923498,0.14359353919501208
5014LAB,2021-12-27,0.10103215236547418,0.025651472617191143,0.0751769180200289,0.13675577359610475
5014LAB,2021-12-28,0.09906041426097593,0.024901866638621664,0.07377263418582929,0.13398020131976232
5014LAB,2021-12-28,0.09906041426097593,0.024901866638621664,0.07377263418582929,0.13398020131976232
5014LAB,2021-12-29,0.0972341698680053,0.0242269388627298,0.07293894456688084,0.13083055838926413
5014LAB,2021-12-30,0.09523963617126818,0.023685634836668218,0.07122838137088325,0.12799206914890793
5014LAB,2021-12-30,0.09523963617126818,0.023685634836668218,0.07122838137088325,0.12799206914890793
5014LAB,2021-12-30,0.09523963617126818,0.023685634836668218,0.07122838137088325,0.12799206914890793
5014LAB,2021-12-30,0.09523963617126818,0.023685634836668218,0.07122838137088325,0.12799206914890793
5016ZOR,2021-08-01,0.10586374432962987,0.018863427382092943,0.08139114002027356,0.12944998241047362
5016ZOR,2021-08-01,0.10586374432962987,0.018863427382092943,0.08139114002027356,0.12944998241047362
5016ZOR,2021-08-02,0.10800906693355598,0.019131988567460362,0.08307090937670203,0.13372124422542953
5016ZOR,2021-08-02,0.10800906693355598,0.019131988567460362,0.08307090937670203,0.13372124422542953
5016ZOR,2021-08-03,0.11571635065630809,0.020182225210531455,0.08898199071881127,0.1419740661339664
5016ZOR,2021-08-14,0.20044925082440013,0.03359915772692969,0.1568044186996343,0.24051914024951843
5016ZOR,2021-08-14,0.20044925082440013,0.03359915772692969,0.1568044186996343,0.24051914024951843
5016ZOR,2021-08-20,0.288360715082046,0.04345681410721065,0.23254458117992366,0.3401465569032359
5016ZOR,2021-08-20,0.288360715082046,0.04345681410721065,0.23254458117992366,0.3401465569032359
5016ZOR,2021-08-20,0.288360715082046,0.04345681410721065,0.23254458117992366,0.3401465569032359
5016ZOR,2021-08-24,0.373693096193249,0.05031876167472256,0.3105749156835425,0.4301434276658529
5016ZOR,2021-09-01,0.6781703984835522,0.08512181080009082,0.5944980879304751,0.7739087209866564
5016ZOR,2021-09-06,1.0187258228493914,0.1463790418247212,0.8866942772872087,1.2289415708311369
5016ZOR,2021-09-07,1.099361589921537,0.15884929691826535,0.9557267416184942,1.3228629944611772
5016ZOR,2021-09-08,1.1774570038220318,0.17301826815418614,1.016703329088881,1.4198699916932682
5016ZOR,2021-09-08,1.1774570038220318,0.17301826815418614,1.016703329088881,1.4198699916932682
5016ZOR,2021-09-09,1.2564350775530757,0.1831374716350464,1.0853722193436663,1.5115614996497913
5016ZOR,2021-09-12,1.4747635514651258,0.21307027717913724,1.274871680078231,1.772534636893293
5016ZOR,2021-09-15,1.6583162131251497,0.2272376497526024,1.4413576067771858,1.9825604400556003
5016ZOR,2021-09-18,1.8215606660358477,0.22517747303668884,1.5945652171474103,2.1460968648617778
5016ZOR,2021-09-20,1.8938560748466646,0.22387846781026494,1.6560839048092453,2.2071271444999816
5016ZOR,2021-09-22,1.9483730085766875,0.21904552115178075,1.707543291948268,2.2491255016229292
5016ZOR,2021-09-25,1.9945888881057727,0.2118609606606368,1.755783039027584,2.2776273062293004
5016ZOR,2021-09-25,1.9945888881057727,0.2118609606606368,1.755783039027584,2.2776273062293004
5016ZOR,2021-09-27,2.01295009444277,0.2050210105105108,1.7850720124978436,2.2833389491139897
5016ZOR,2021-09-27,2.01295009444277,0.2050210105105108,1.7850720124978436,2.2833389491139897
5016ZOR,2021-09-28,2.017375895873108,0.20165349037506908,1.7929178896285158,2.286301766908378
5016ZOR,2021-09-28,2.017375895873108,0.20165349037506908,1.7929178896285158,2.286301766908378
5016ZOR,2021-09-29,2.019826130103505,0.19779065887276154,1.7994200518547838,2.2829716805999434
5016ZOR,2021-10-02,2.0064393662213744,0.18797381554404707,1.8007030567691578,2.246888723407653
5016ZOR,2021-10-03,1.998054029021733,0.18533703787205522,1.7966163323620168,2.2351511055321356
5016ZOR,2021-10-04,1.9898255863216536,0.18201057404534327,1.7929837558808377,2.224015217336426
5016ZOR,2021-10-05,1.9785995706706732,0.17946617097822548,1.78459911746571,2.2098931899332657
5016ZOR,2021-10-05,1.9785995706706732,0.17946617097822548,1.78459911746571,2.2098931899332657
5016ZOR,2021-10-06,1.9684633923324075,0.17542556468976714,1.7798319997448906,2.1926994773621558
5016ZOR,2021-10-06,1.9684633923324075,0.17542556468976714,1.7798319997448906,2.1926994773621558
5016ZOR,2021-10-07,1.955019513349686,0.17246362344082394,1.7692726333782351,2.1746742705410647
5016ZOR,2021-10-08,1.94060467532867,0.16870178356407858,1.7592261749149918,2.152630039275028
5016ZOR,2021-10-09,1.9240553303032055,0.1655303845570445,1.746421454042173,2.13193033183182
5016ZOR,2021-10-09,1.9240553303032055,0.1655303845570445,1.746421454042173,2.13193033183182
5016ZOR,2021-10-09,1.9240553303032055,0.1655303845570445,1.746421454042173,2.13193033183182
5016ZOR,2021-10-11,1.8889304282053596,0.15833510731124092,1.7197271568996642,2.0860677389594384
5016ZOR,2021-10-12,1.868235943984865,0.15366766153982891,1.7057973475351291,2.0567219295314407
5016ZOR,2021-10-12,1.868235943984865,0.15366766153982891,1.7057973475351291,2.0567219295314407
5016ZOR,2021-10-14,1.8290716597061092,0.14581987571207444,1.6741077631864747,2.0064305855128604
5016ZOR,2021-10-15,1.8079121582288438,0.14198954903819436,1.657015602363746,1.9795523133169217
5016ZOR,2021-10-16,1.783855470466232,0.1372314210089408,1.6357346633204222,1.9497321162171888
5016ZOR,2021-10-17,1.7599419170955382,0.1325784421493019,1.6165635773628697,1.917781620187401
5016ZOR,2021-10-17,1.7599419170955382,0.1325784421493019,1.6165635773628697,1.917781620187401
5016ZOR,2021-10-17,1.7599419170955382,0.1325784421493019,1.6165635773628697,1.917781620187401
5016ZOR,2021-10-21,1.6410990731043298,0.11058190702908302,1.5202288490809643,1.7788624332357925
5016ZOR,2021-10-21,1.6410990731043298,0.11058190702908302,1.5202288490809643,1.7788624332357925
5016ZOR,2021-10-22,1.6059263226353315,0.1038833715173796,1.4887446494529728,1.7354006034894902
5016ZOR,2021-10-22,1.6059263226353315,0.1038833715173796,1.4887446494529728,1.7354006034894902
5016ZOR,2021-10-23,1.5668680571714417,0.0984292455653217,1.4566949233749935,1.6889144527032096
5016ZOR,2021-10-26,1.4555660835066773,0.08353221380126798,1.3615244539693891,1.55343058478037
5016ZOR,2021-10-26,1.4555660835066773,0.08353221380126798,1.3615244539693891,1.55343058478037
5016ZOR,2021-10-26,1.4555660835066773,0.08353221380126798,1.3615244539693891,1.55343058478037
5016ZOR,2021-10-27,1.4132540838653154,0.07861517390285402,1.3268551815353435,1.503664559275367
5016ZOR,2021-10-29,1.3276227661275566,0.07189716014161529,1.252979591986054,1.4066997267848316
5016ZOR,2021-10-30,1.2880292734531937,0.06927512184654286,1.2195127574764877,1.3658148596012594
5016ZOR,2021-10-30,1.2880292734531937,0.06927512184654286,1.2195127574764877,1.3658148596012594
