Country     = 'somewhere'
Station     = 'anything'
Description = 'Reanalysis data'
Source      = 'ERA5'
Contact     = 'J Gomez-Dans'
Longitude = -0.6000000000000001; Latitude = 9.600000000000001; Elevation = 152.73232323232324; AngstromA = -0.18; AngstromB = -0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
2020-01-01,21562.768,20.035562133789085,33.15828857421877,0.586222950456352,3.822469915202594,0.0021457671550706436,nan
2020-01-02,21570.536,19.732766723632835,31.419152832031273,0.5437035987703768,4.152695236702892,0.0008761881531427207,nan
2020-01-03,21561.012000000002,17.62030944824221,30.061990356445335,0.48985011867538525,3.9680761243279004,0.0017046927496267017,nan
2020-01-04,21615.980000000003,17.043267822265648,30.771722412109398,0.5607846311258822,3.2067005856977353,0.0025784656827454455,nan
2020-01-05,21345.008,17.697122192382835,32.3686462402344,0.7610887742954136,2.3683645480299855,0.001721938531318301,nan
2020-01-06,21201.024,19.269692993164085,33.561929321289085,0.8785044973602907,2.292709085195878,0.000852346317969932,nan
2020-01-07,21124.304,21.085595703125023,34.96328125000002,0.9792682119288706,2.104218800902665,0.0,nan
2020-01-08,20888.311999999998,23.10321960449221,36.26271972656252,1.1105263471544102,2.5444194330094088,0.0,nan
2020-01-09,20148.203999999998,23.71509704589846,36.61225280761721,1.0471174257566338,3.09305500948865,0.00044107436991680515,nan
2020-01-10,18968.044,23.35022888183596,35.67182312011721,1.063424408283066,2.393754733618163,0.0,nan
2020-01-11,19228.656,22.83881530761721,34.96700439453127,1.4727221977285678,1.237148043318423,0.0,nan
2020-01-12,19298.496,24.417749023437523,36.270669555664085,2.014368029819655,1.7166087494967934,0.0,nan
2020-01-13,21282.008,25.288079833984398,37.028787231445335,1.0607311933080874,3.1966974857770887,0.000870227722771233,nan
2020-01-14,21731.843999999997,22.555230712890648,35.371194458007835,0.7129504562427963,3.2713489027401104,0.0,nan
2020-01-15,21763.016,22.071023559570335,36.15938720703127,0.7123365620794807,3.136678131961618,0.000852346317969932,nan
2020-01-16,21859.663999999997,22.45374450683596,36.8126159667969,0.8448717667095572,3.0939127771718105,0.0017143987065537658,nan
2020-01-17,21976.976000000002,22.827081298828148,36.20308837890627,0.8238970309888017,3.3393772002724673,0.0008405303901781735,nan
2020-01-18,22117.920000000002,22.07666931152346,34.96746215820315,0.7020274736394617,3.330601441998794,0.002153175387320516,nan
2020-01-19,22035.436,21.634866333007835,34.94463500976565,0.7962612909692065,2.9480487962076958,0.000852346317969932,nan
2020-01-20,21698.376000000004,22.102105712890648,35.81295166015627,0.935407775768471,2.4294669531280078,0.0004261732051702438,nan
2020-01-21,21543.18,22.050454711914085,37.18142089843752,1.1903169582170359,2.127606502825973,0.000852346317969932,nan
