Country     = 'somewhere'
Station     = 'anything'
Description = 'Reanalysis data'
Source      = 'ERA5'
Contact     = 'J Gomez-Dans'
Longitude = -0.8; Latitude = 9.3; Elevation = 174.7828282828283; AngstromA = -0.18; AngstromB = -0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
2020-01-01,21648.168,20.039468383789085,33.63485107421877,0.6322971317355287,3.4119199743937743,0.0021457671550706436,nan
2020-01-02,21659.964,19.781594848632835,31.962121582031273,0.5789374528748242,3.733198555195718,0.0008761881531427207,nan
2020-01-03,21670.876000000004,17.91523132324221,30.407693481445335,0.5190810495132192,3.6247049686402613,0.0017046927496267017,nan
2020-01-04,21760.472,17.226861572265648,31.017816162109398,0.5883487477527681,2.9116808687870073,0.0025784656827454455,nan
2020-01-05,21487.372,17.658059692382835,32.6088806152344,0.7910622413121048,2.2266225276625162,0.001721938531318301,nan
2020-01-06,21292.564,19.269692993164085,33.866616821289085,0.9178392853079002,2.1870922902082643,0.000852346317969932,nan
2020-01-07,21282.628,21.068017578125023,35.32070312500002,1.0140673256859072,1.98905092090817,0.0,nan
2020-01-08,21059.248,22.65986022949221,36.45803222656252,1.1975703557328672,2.058411729319113,0.0,nan
2020-01-09,20238.659999999996,23.96119079589846,36.96186218261721,1.1472621726888386,2.8088404821180397,0.00044107436991680515,nan
2020-01-10,19055.104,23.02405700683596,35.92377624511721,1.1773027255982071,2.0662494911794758,0.0,nan
2020-01-11,19145.311999999998,23.323754882812523,35.03145751953127,1.7751223457467689,1.4644558271512056,0.0,nan
2020-01-12,19266.755999999998,24.849389648437523,36.381997680664085,2.1045472658803495,1.5822389930219245,0.0,nan
2020-01-13,21442.028,25.698236083984398,37.386209106445335,1.1533276088347677,2.8236579433694473,0.000870227722771233,nan
2020-01-14,21863.196,23.068902587890648,35.660256958007835,0.751515021090451,3.058000547091087,0.0,nan
2020-01-15,21921.244,22.115945434570335,36.46016845703127,0.7563670557843641,2.8882090219770835,0.000852346317969932,nan
2020-01-16,22041.208,22.57679138183596,37.0899597167969,0.8842166517571587,2.8931429158122497,0.0017143987065537658,nan
2020-01-17,22102.0,22.571221923828148,36.60933837890627,0.8799306356814042,2.9509784397247167,0.0008405303901781735,nan
2020-01-18,22251.86,22.35596618652346,35.43816528320315,0.74560997116805,2.998498868197905,0.002153175387320516,nan
2020-01-19,22169.508,21.956018066406273,35.37432250976565,0.8349325786698566,2.6439753173800162,0.000852346317969932,nan
2020-01-20,21905.58,22.154840087890648,36.22115478515627,1.0002917075548508,2.011787878664943,0.0004261732051702438,nan
2020-01-21,21601.352,22.325845336914085,37.52907714843752,1.303308345668841,1.9122395653276552,0.000852346317969932,nan
2020-01-22,21632.8,24.590386962890648,38.02204284667971,1.1224591963999955,2.7182543755989275,0.0021281070985423867,nan
2020-01-23,22346.448,23.950112915039085,37.454873657226585,0.8895107049428582,3.020940658623994,0.0017225740975845838,nan
2020-01-24,22759.0,23.054849243164085,37.216287231445335,0.5829715777526988,3.2119016550293296,0.0,nan
2020-01-25,23339.58,22.052117919921898,36.409463500976585,0.4363722402170831,3.482214317533345,0.0,nan
2020-01-26,23192.108,20.630761718750023,35.589395141601585,0.5014936813310111,2.4520766515378924,0.0034348916528870177,nan
2020-01-27,23335.504,20.29450378417971,36.21697387695315,0.5952333384441545,2.3742985137022266,0.000852346317969932,nan
