Country     = 'somewhere'
Station     = 'anything'
Description = 'Reanalysis data'
Source      = 'ERA5'
Contact     = 'J Gomez-Dans'
Longitude = -0.4; Latitude = 9.8; Elevation = 166.07575757575756; AngstromA = -0.18; AngstromB = -0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
2020-01-01,21540.228,20.150796508789085,32.98641357421877,0.5831649656413173,3.9474941735253846,0.0021457671550706436,nan
2020-01-02,21541.163999999997,19.767922973632835,31.114465332031273,0.5400282715926963,4.28808397093741,0.0008761881531427207,nan
2020-01-03,21508.196000000004,17.50898132324221,29.698709106445335,0.4824274699387598,4.069987541774545,0.0017046927496267017,nan
2020-01-04,21539.624,17.068658447265648,30.506097412109398,0.5589916486624845,3.319453151086251,0.0025784656827454455,nan
2020-01-05,21265.488,17.865090942382835,32.2612243652344,0.7674266123499679,2.4479699493809393,0.001721938531318301,nan
2020-01-06,21127.239999999998,19.423989868164085,33.507241821289085,0.8821606216448586,2.378951280883404,0.000852346317969932,nan
2020-01-07,21029.311999999998,21.286767578125023,34.93203125000002,0.991579462337338,2.2348094578554396,0.0,nan
2020-01-08,20815.308,23.24775085449221,36.33889160156252,1.1092880995957113,2.756440344183602,0.0,nan
2020-01-09,20374.620000000003,23.82056579589846,36.56537780761721,1.0331138426015625,3.181431328297426,0.00044107436991680515,nan
2020-01-10,18808.38,23.55335388183596,35.58002624511721,1.0621748492225767,2.491395858326131,0.0,nan
2020-01-11,19510.812,22.234613037109398,35.28927001953127,1.4505447368377096,1.1893061662549953,0.0,nan
2020-01-12,19387.036,23.508935546875023,36.426919555664085,1.9922687103029306,1.8139029422496418,0.0,nan
2020-01-13,21211.98,25.301751708984398,36.989724731445335,1.0481810121571498,3.3328637472706846,0.000870227722771233,nan
2020-01-14,21657.544,22.588433837890648,35.158303833007835,0.7114432803150316,3.3473472526623937,0.0,nan
2020-01-15,21675.496000000003,22.360086059570335,36.02852783203127,0.7180989422573535,3.2289500360297603,0.000852346317969932,nan
2020-01-16,21750.739999999998,22.83851013183596,36.7735534667969,0.8585032452478751,3.1711967073220806,0.0017143987065537658,nan
2020-01-17,21918.636000000002,22.952081298828148,36.08004150390627,0.8285969375746388,3.4619795504384503,0.0008405303901781735,nan
2020-01-18,22050.552,22.00635681152346,34.72722778320315,0.7079110161076884,3.419198161396171,0.002153175387320516,nan
2020-01-19,21967.596,21.597756958007835,34.79815063476565,0.8083975384524017,3.074029677415218,0.000852346317969932,nan
2020-01-20,21566.591999999997,21.959527587890648,35.72701416015627,0.9458974845513509,2.5527067846860167,0.0004261732051702438,nan
2020-01-21,21498.088000000003,22.587564086914085,37.24782714843752,1.1959794162072859,2.337170291765895,0.000852346317969932,nan
2020-01-22,21425.267999999996,24.965386962890648,37.68610534667971,1.0579582727959347,3.2729698368020905,0.0021281070985423867,nan
2020-01-23,22223.644,24.284097290039085,37.116983032226585,0.7955044027126598,3.607712092139778,0.0017225740975845838,nan
2020-01-24,22552.032,23.242349243164085,36.704568481445335,0.5186083008446224,4.0398620566269186,0.0,nan
2020-01-25,23121.648,22.114617919921898,35.805947875976585,0.4068499019424608,4.152824948898338,0.0,nan
2020-01-26,23033.451999999997,21.193261718750023,35.167520141601585,0.45469480112642585,2.9988055493141865,0.0034348916528870177,nan
2020-01-27,23150.568,20.39356384277346,35.74627075195315,0.5340081464420727,2.8071962378898028,0.000852346317969932,nan
2020-01-28,22629.372,21.409997558593773,35.72615966796877,0.5611198523060102,2.7796451896917276,0.0017166138377433526,nan
2020-01-29,22988.628,22.05829772949221,37.0323425292969,0.5376977133567276,3.2552094611581963,0.002568094714661129,nan
2020-01-30,23541.972,20.706460571289085,36.567361450195335,0.3980353322075767,3.425906237278132,0.0008553258226129401,nan
2020-01-31,23201.972,21.295587158203148,36.498880004882835,0.4979638076051432,3.501623119569549,0.0004351138045421976,nan
2020-02-01,23070.632,22.657769775390648,36.49282226562502,0.5450645011522774,3.7392086817999695,0.0025678159545350354,nan
2020-02-02,23483.044,21.579705810546898,35.392861938476585,0.46040773720424166,3.628360923771273,0.00045031464424027945,nan
2020-02-03,23714.108,20.20539245605471,34.74233398437502,0.4298679008551791,3.2396081720767387,0.0034302472613489954,nan
2020-02-04,23808.512,19.615396118164085,35.25759277343752,0.4418491279937151,3.021477876315862,2.9802436074533034e-06,nan
2020-02-05,23597.523999999998,20.680825805664085,35.49416503906252,0.5058047380261845,3.2425597876674126,0.000852346317969932,nan
2020-02-06,23486.735999999997,21.782159423828148,35.796121215820335,0.5282251298915966,3.5339778757861118,0.0013033928780714632,nan
2020-02-07,23406.592,22.052713012695335,36.18755493164065,0.5391697166473137,3.614149587429551,0.0,nan
2020-02-08,23335.811999999998,21.935891723632835,36.69356689453127,0.5425677488148601,3.2907553087124364,0.000852346317969932,nan
