REGION,DISTRICT,YEAR,CROP,YIELD,
UPPER EAST,TALENSI NABDAM,2007,GROUNDNUT,0.58,
UPPER EAST,BUILSA,2007,  COWPEA,0.51,
UPPER EAST,Kasina-Nankana,2007,  COWPEA,0.42,
UPPER EAST,BOLGA MUNICIPAL,2007,  COWPEA,0.59,
UPPER EAST,BAWKU MUNICIPAL,2007,  COWPEA,0.6,
UPPER EAST,BAWKU WEST,2007,  COWPEA,0.52,
UPPER EAST,BONGO,2007,  COWPEA,0.35,
UPPER EAST,GARU TEMPANE,2007,  COWPEA,0.47,
UPPER EAST,TALENSI NABDAM,2007,  COWPEA,0.58,
UPPER EAST,BUILSA,2008,MAIZE,1.54,
UPPER EAST,Kasina-Nankana,2008,MAIZE,1.67,
UPPER EAST,BOLGA MUNICIPAL,2008,MAIZE,1.88,
UPPER EAST,BAWKU MUNICIPAL,2008,MAIZE,1.6,
UPPER EAST,BAWKU WEST,2008,MAIZE,1.41,
UPPER EAST,BONGO,2008,MAIZE,1.32,
UPPER EAST,GARU TEMPANE,2008,MAIZE,1.6,
UPPER EAST,TALENSI NABDAM,2008,MAIZE,1.68,
UPPER EAST,BUILSA,2008,GROUNDNUT,1.26,
UPPER EAST,Kasina-Nankana,2008,GROUNDNUT,1.48,
UPPER EAST,BOLGA MUNICIPAL,2008,GROUNDNUT,1.43,
UPPER EAST,BAWKU MUNICIPAL,2008,GROUNDNUT,1.3,
UPPER EAST,BAWKU WEST,2008,GROUNDNUT,0.91,
UPPER EAST,BONGO,2008,GROUNDNUT,1.04,
UPPER EAST,GARU TEMPANE,2008,GROUNDNUT,1.01,
UPPER EAST,TALENSI NABDAM,2008,GROUNDNUT,1.23,
UPPER EAST,BUILSA,2008,  COWPEA,1.8,
UPPER EAST,Kasina-Nankana,2008,  COWPEA,1.2,
UPPER EAST,BOLGA MUNICIPAL,2008,  COWPEA,1.01,
UPPER EAST,BAWKU MUNICIPAL,2008,  COWPEA,1.15,
UPPER EAST,BAWKU WEST,2008,  COWPEA,0.82,
UPPER EAST,BONGO,2008,  COWPEA,0.68,
UPPER EAST,GARU TEMPANE,2008,  COWPEA,0.98,
UPPER EAST,TALENSI NABDAM,2008,  COWPEA,0.74,
UPPER EAST,BUILSA,2009,MAIZE,1.6,
UPPER EAST,Kasina-Nankana,2009,MAIZE,1.8,
UPPER EAST,BOLGA MUNICIPAL,2009,MAIZE,1.9,
UPPER EAST,BAWKU MUNICIPAL,2009,MAIZE,2.25,
UPPER EAST,BAWKU WEST,2009,MAIZE,1.16,
UPPER EAST,BONGO,2009,MAIZE,0.91,
UPPER EAST,GARU TEMPANE,2009,MAIZE,1.31,
UPPER EAST,TALENSI NABDAM,2009,MAIZE,1.17,
UPPER EAST,BUILSA,2009,GROUNDNUT,1.3,
UPPER EAST,Kasina-Nankana,2009,GROUNDNUT,0.92,
UPPER EAST,BOLGA MUNICIPAL,2009,GROUNDNUT,0.47,
UPPER EAST,BAWKU MUNICIPAL,2009,GROUNDNUT,0.89,
UPPER EAST,BAWKU WEST,2009,GROUNDNUT,0.81,
UPPER EAST,BONGO,2009,GROUNDNUT,0.53,
UPPER EAST,GARU TEMPANE,2009,GROUNDNUT,0.44,
UPPER EAST,TALENSI NABDAM,2009,GROUNDNUT,0.77,
UPPER EAST,BUILSA,2009,  COWPEA,0.7,
UPPER EAST,Kasina-Nankana,2009,  COWPEA,0.64,
UPPER EAST,BOLGA MUNICIPAL,2009,  COWPEA,1.2,
UPPER EAST,BAWKU MUNICIPAL,2009,  COWPEA,1.11,
UPPER EAST,BAWKU WEST,2009,  COWPEA,0.94,
UPPER EAST,BONGO,2009,  COWPEA,0.62,
UPPER EAST,GARU TEMPANE,2009,  COWPEA,0.56,
UPPER EAST,TALENSI NABDAM,2009,  COWPEA,0.42,
UPPER EAST,BUILSA,2010,MAIZE,1.4,
UPPER EAST,Kasina-Nankana,2010,MAIZE,1.15,
UPPER EAST,BOLGA MUNICIPAL,2010,MAIZE,2.2,
UPPER EAST,BAWKU MUNICIPAL,2010,MAIZE,2.1,
UPPER EAST,BAWKU WEST,2010,MAIZE,1.4,
UPPER EAST,BONGO,2010,MAIZE,1.2,
UPPER EAST,GARU TEMPANE,2010,MAIZE,1.6,
UPPER EAST,TALENSI NABDAM,2010,MAIZE,1.26,
UPPER EAST,BUILSA,2010,GROUNDNUT,1.18,
UPPER EAST,Kasina-Nankana,2010,GROUNDNUT,0.9,
UPPER EAST,BOLGA MUNICIPAL,2010,GROUNDNUT,0.67,
UPPER EAST,BAWKU MUNICIPAL,2010,GROUNDNUT,0.8,
UPPER EAST,BAWKU WEST,2010,GROUNDNUT,0.97,
UPPER EAST,BONGO,2010,GROUNDNUT,0.98,
UPPER EAST,GARU TEMPANE,2010,GROUNDNUT,1,
UPPER EAST,TALENSI NABDAM,2010,GROUNDNUT,0.82,
UPPER EAST,BUILSA,2010,  COWPEA,1.14,
UPPER EAST,Kasina-Nankana,2010,  COWPEA,0.68,
UPPER EAST,BOLGA MUNICIPAL,2010,  COWPEA,1,
UPPER EAST,BAWKU MUNICIPAL,2010,  COWPEA,1,
UPPER EAST,BAWKU WEST,2010,  COWPEA,0.94,
UPPER EAST,BONGO,2010,  COWPEA,0.6,
UPPER EAST,GARU TEMPANE,2010,  COWPEA,0.5,
UPPER EAST,TALENSI NABDAM,2010,  COWPEA,0.42,
UPPER EAST,BUILSA,2011,MAIZE,1.25,
UPPER EAST,Kasina-Nankana,2011,MAIZE,1.6,
UPPER EAST,BOLGA MUNICIPAL,2011,MAIZE,2.29,
UPPER EAST,BAWKU MUNICIPAL,2011,MAIZE,2.3,
UPPER EAST,BAWKU WEST,2011,MAIZE,1.3,
UPPER EAST,BONGO,2011,MAIZE,1.06,
UPPER EAST,GARU TEMPANE,2011,MAIZE,1.5,
UPPER EAST,TALENSI NABDAM,2011,MAIZE,1.6,
UPPER EAST,BUILSA,2011,GROUNDNUT,1.2,
UPPER EAST,Kasina-Nankana,2011,GROUNDNUT,0.5,
UPPER EAST,BOLGA MUNICIPAL,2011,GROUNDNUT,0.79,
UPPER EAST,BAWKU MUNICIPAL,2011,GROUNDNUT,0.7,
UPPER EAST,BAWKU WEST,2011,GROUNDNUT,0.9,
UPPER EAST,BONGO,2011,GROUNDNUT,0.64,
UPPER EAST,GARU TEMPANE,2011,GROUNDNUT,0.35,
UPPER EAST,TALENSI NABDAM,2011,GROUNDNUT,1,
UPPER EAST,BUILSA,2011,  COWPEA,0.4,
UPPER EAST,Kasina-Nankana,2011,  COWPEA,0.6,
UPPER EAST,BOLGA MUNICIPAL,2011,  COWPEA,0.46,
UPPER EAST,BAWKU MUNICIPAL,2011,  COWPEA,0.6,
UPPER EAST,BAWKU WEST,2011,  COWPEA,1,
UPPER EAST,BONGO,2011,  COWPEA,1,
UPPER EAST,GARU TEMPANE,2011,  COWPEA,0.52,
UPPER EAST,TALENSI NABDAM,2011,  COWPEA,0.4,
UPPER EAST,BUILSA,2012,MAIZE,1.6,
UPPER EAST,Kasina-Nankana,2012,MAIZE,1.22,
UPPER EAST,BOLGA,2012,MAIZE,1.9,
UPPER EAST,BAWKU MUNICIPAL,2012,MAIZE,1.2,
UPPER EAST,BAWKU WEST,2012,MAIZE,1.7,
UPPER EAST,BONGO,2012,MAIZE,1.7,
UPPER EAST,GARU TEMPANE,2012,MAIZE,1.4,
UPPER EAST,TALENSI NABDAM,2012,MAIZE,1.52,
UPPER EAST,BUILSA,2012,GROUNDNUT,1.3,
UPPER EAST,Kasina-Nankana,2012,GROUNDNUT,1.01,
UPPER EAST,BOLGA,2012,GROUNDNUT,1.2,
UPPER EAST,BAWKU MUNICIPAL,2012,GROUNDNUT,0.9,
UPPER EAST,BAWKU WEST,2012,GROUNDNUT,1.2,
UPPER EAST,BONGO,2012,GROUNDNUT,0.7,
UPPER EAST,GARU TEMPANE,2012,GROUNDNUT,0.6,
UPPER EAST,TALENSI NABDAM,2012,GROUNDNUT,1,
UPPER EAST,BUILSA,2012,  COWPEA,0.5,
UPPER EAST,Kasina-Nankana,2012,  COWPEA,1.5,
UPPER EAST,BOLGA,2012,  COWPEA,0.3,
UPPER EAST,BAWKU MUNICIPAL,2012,  COWPEA,1.3,
UPPER EAST,BAWKU WEST,2012,  COWPEA,0.8,
UPPER EAST,BONGO,2012,  COWPEA,1.2,
UPPER EAST,GARU TEMPANE,2012,  COWPEA,0.8,
UPPER EAST,TALENSI NABDAM,2012,  COWPEA,0.55,
UPPER EAST,BUILSA,2013,MAIZE,1.3,
UPPER EAST,KASSENA NANKANA EAST ,2013,MAIZE,1,
UPPER EAST,KASSENA NANKANA WEST,2013,MAIZE,1,
UPPER EAST,BOLGA,2013,MAIZE,1.73,
UPPER EAST,Bawku Municipal,2013,MAIZE,1.3,
UPPER EAST,BAWKU WEST,2013,MAIZE,1.6,
UPPER EAST,BONGO,2013,MAIZE,1.56,
UPPER EAST,GARU TEMPANE,2013,MAIZE,1.6,
UPPER EAST,TALENSI NABDAM,2013,MAIZE,1.4,
UPPER EAST,BUILSA,2013,GROUNDNUT,1.2,
UPPER EAST,KASSENA NANKANA EAST ,2013,GROUNDNUT,0.5,
UPPER EAST,KASSENA NANKANA WEST,2013,GROUNDNUT,0.5,
UPPER EAST,BOLGA,2013,GROUNDNUT,0.72,
UPPER EAST,Bawku Municipal,2013,GROUNDNUT,0.86,
UPPER EAST,BAWKU WEST,2013,GROUNDNUT,0.98,
UPPER EAST,BONGO,2013,GROUNDNUT,0.64,
UPPER EAST,GARU TEMPANE,2013,GROUNDNUT,0.56,
UPPER EAST,TALENSI NABDAM,2013,GROUNDNUT,0.4,
UPPER EAST,BUILSA,2013,  COWPEA,0.48,
UPPER EAST,KASSENA NANKANA EAST ,2013,  COWPEA,0.6,
UPPER EAST,KASSENA NANKANA WEST,2013,  COWPEA,0.6,
UPPER EAST,BOLGA,2013,  COWPEA,0.25,
UPPER EAST,Bawku Municipal,2013,  COWPEA,0.7,
UPPER EAST,BAWKU WEST,2013,  COWPEA,0.7,
UPPER EAST,BONGO,2013,  COWPEA,0.84,
UPPER EAST,GARU TEMPANE,2013,  COWPEA,0.65,
UPPER EAST,TALENSI NABDAM,2013,  COWPEA,0.47,
UPPER EAST,BUILSA,2014,MAIZE,1.4,
UPPER EAST,KASSENA NANKANA EAST ,2014,MAIZE,1.1,
UPPER EAST,KASSENA NANKANA WEST,2014,MAIZE,1.11,
UPPER EAST,BOLGA,2014,MAIZE,1.6,
UPPER EAST,Bawku Municipal,2014,MAIZE,1.36,
UPPER EAST,BAWKU WEST,2014,MAIZE,1.4,
UPPER EAST,BONGO,2014,MAIZE,1.34,
UPPER EAST,GARU TEMPANE,2014,MAIZE,1.4,
UPPER EAST,TALENSI NABDAM,2014,MAIZE,1.5,
UPPER EAST,BUILSA,2014,GROUNDNUT,1.3,
UPPER EAST,KASSENA NANKANA EAST ,2014,GROUNDNUT,0.55,
UPPER EAST,KASSENA NANKANA WEST,2014,GROUNDNUT,0.57,
UPPER EAST,BOLGA,2014,GROUNDNUT,0.8,
UPPER EAST,Bawku Municipal,2014,GROUNDNUT,0.7,
UPPER EAST,BAWKU WEST,2014,GROUNDNUT,0.83,
UPPER EAST,BONGO,2014,GROUNDNUT,0.61,
UPPER EAST,GARU TEMPANE,2014,GROUNDNUT,0.6,
UPPER EAST,TALENSI NABDAM,2014,GROUNDNUT,0.44,
UPPER EAST,BUILSA,2014,  COWPEA,0.5,
UPPER EAST,KASSENA NANKANA EAST ,2014,  COWPEA,0.67,
UPPER EAST,KASSENA NANKANA WEST,2014,  COWPEA,0.7,
UPPER EAST,BOLGA,2014,  COWPEA,0.23,
UPPER EAST,Bawku Municipal,2014,  COWPEA,0.8,
UPPER EAST,BAWKU WEST,2014,  COWPEA,0.75,
UPPER EAST,BONGO,2014,  COWPEA,0.81,
UPPER EAST,GARU TEMPANE,2014,  COWPEA,0.75,
UPPER EAST,TALENSI NABDAM,2014,  COWPEA,0.52,
UPPER EAST,BUILSA,2015,MAIZE,1.43,
UPPER EAST,KASSENA NANKANA EAST ,2015,MAIZE,1.12,
UPPER EAST,KASSENA NANKANA WEST,2015,MAIZE,1.13,
UPPER EAST,BOLGA,2015,MAIZE,1.63,
UPPER EAST,Bawku Municipal,2015,MAIZE,1.39,
UPPER EAST,BAWKU WEST,2015,MAIZE,1.43,
UPPER EAST,BONGO,2015,MAIZE,1.36,
UPPER EAST,GARU TEMPANE,2015,MAIZE,1.43,
UPPER EAST,TALENSI NABDAM,2015,MAIZE,1.53,
UPPER EAST,BUILSA,2015,GROUNDNUT,1.16,
UPPER EAST,KASSENA NANKANA EAST ,2015,GROUNDNUT,0.49,
UPPER EAST,KASSENA NANKANA WEST,2015,GROUNDNUT,0.51,
UPPER EAST,BOLGA,2015,GROUNDNUT,0.71,
UPPER EAST,Bawku Municipal,2015,GROUNDNUT,0.62,
UPPER EAST,BAWKU WEST,2015,GROUNDNUT,0.74,
UPPER EAST,BONGO,2015,GROUNDNUT,0.54,
UPPER EAST,GARU TEMPANE,2015,GROUNDNUT,0.53,
UPPER EAST,TALENSI NABDAM,2015,GROUNDNUT,0.39,
UPPER EAST,BUILSA,2015,  COWPEA,0.49,
UPPER EAST,KASSENA NANKANA EAST ,2015,  COWPEA,0.66,
UPPER EAST,KASSENA NANKANA WEST,2015,  COWPEA,0.69,
UPPER EAST,BOLGA,2015,  COWPEA,0.23,
UPPER EAST,Bawku Municipal,2015,  COWPEA,0.79,
UPPER EAST,BAWKU WEST,2015,  COWPEA,0.74,
UPPER EAST,BONGO,2015,  COWPEA,0.8,
UPPER EAST,GARU TEMPANE,2015,  COWPEA,0.74,
UPPER EAST,TALENSI NABDAM,2015,  COWPEA,0.51,
UPPER EAST,BUILSA North,2016,MAIZE,1.18,
UPPER EAST,BUILSA South,2016,MAIZE,1.6,
UPPER EAST,KASSENA NANKANA Muni.,2016,MAIZE,1.2,
UPPER EAST,KASSENA NANKANA West,2016,MAIZE,1.3,
UPPER EAST,BOLGA,2016,MAIZE,1.9,
UPPER EAST,BAWKU MUNICIPAL,2016,MAIZE,1.89,
UPPER EAST,BINDURI,2016,MAIZE,1.4,
UPPER EAST,PUSIGA,2016,MAIZE,1.23,
UPPER EAST,BAWKU WEST,2016,MAIZE,1.46,
UPPER EAST,BONGO,2016,MAIZE,1.51,
UPPER EAST,GARU TEMPANE,2016,MAIZE,1.33,
UPPER EAST,TALENSI NABDAM,2016,MAIZE,1.74,
UPPER EAST,BUILSA North,2016,Groundnut,0.94,
UPPER EAST,BUILSA South,2016,Groundnut,1.33,
UPPER EAST,KASSENA NANKANA Muni.,2016,Groundnut,0.76,
UPPER EAST,KASSENA NANKANA West,2016,Groundnut,0.71,
UPPER EAST,BOLGA,2016,Groundnut,0.95,
UPPER EAST,BAWKU MUNICIPAL,2016,Groundnut,1.22,
UPPER EAST,BINDURI,2016,Groundnut,1.35,
UPPER EAST,PUSIGA,2016,Groundnut,1.11,
UPPER EAST,BAWKU WEST,2016,Groundnut,0.67,
UPPER EAST,BONGO,2016,Groundnut,0.47,
UPPER EAST,GARU TEMPANE,2016,Groundnut,0.34,
UPPER EAST,TALENSI NABDAM,2016,Groundnut,0.71,
UPPER EAST,BUILSA North,2016,Cowpea,0.73,
UPPER EAST,BUILSA South,2016,Cowpea,0.9,
UPPER EAST,KASSENA NANKANA Muni.,2016,Cowpea,0.54,
UPPER EAST,KASSENA NANKANA West,2016,Cowpea,1.07,
UPPER EAST,BOLGA,2016,Cowpea,0.8,
UPPER EAST,BAWKU MUNICIPAL,2016,Cowpea,3.85,
UPPER EAST,BINDURI,2016,Cowpea,1.04,
UPPER EAST,PUSIGA,2016,Cowpea,1.21,
UPPER EAST,BAWKU WEST,2016,Cowpea,0.57,
UPPER EAST,BONGO,2016,Cowpea,1.21,
UPPER EAST,GARU TEMPANE,2016,Cowpea,0.62,
UPPER EAST,TALENSI NABDAM,2016,Cowpea,0.93,
UPPER WEST,Wa West,2006,MAIZE,1.76,
UPPER WEST,Wa East,2006,MAIZE,1.27,
UPPER WEST,Wa Municipal,2006,MAIZE,1.27,
UPPER WEST,Lawra,2006,MAIZE,0.62,
UPPER WEST,Sissala East,2006,MAIZE,1.49,
UPPER WEST,Sissala West,2006,MAIZE,1.49,
UPPER WEST,Jirapa-Lambussie,2006,MAIZE,1.22,
UPPER WEST,Nadowli,2006,MAIZE,1.22,
UPPER WEST,Wa West,2006,GROUNDNUT,0.7,
UPPER WEST,Wa East,2006,GROUNDNUT,0.75,
UPPER WEST,Wa Municipal,2006,GROUNDNUT,3.12,
UPPER WEST,Lawra,2006,GROUNDNUT,1.29,
UPPER WEST,Sissala East,2006,GROUNDNUT,1.59,
UPPER WEST,Sissala West,2006,GROUNDNUT,1.59,
UPPER WEST,Jirapa-Lambussie,2006,GROUNDNUT,1.19,
UPPER WEST,Nadowli,2006,GROUNDNUT,1.49,
UPPER WEST,Wa West,2006,  COWPEA,0.7,
UPPER WEST,Wa East,2006,  COWPEA,0.87,
UPPER WEST,Wa Municipal,2006,  COWPEA,1.68,
UPPER WEST,Lawra,2006,  COWPEA,0.83,
UPPER WEST,Sissala East,2006,  COWPEA,0.97,
UPPER WEST,Sissala West,2006,  COWPEA,1.03,
UPPER WEST,Jirapa-Lambussie,2006,  COWPEA,0.89,
UPPER WEST,Nadowli,2006,  COWPEA,1.02,
UPPER WEST,Wa West,2007,MAIZE,1.5,
UPPER WEST,Wa East,2007,MAIZE,1.14,
UPPER WEST,Wa Municipal,2007,MAIZE,1.21,
UPPER WEST,Lawra,2007,MAIZE,0.43,
UPPER WEST,Sissala East,2007,MAIZE,1.34,
UPPER WEST,Sissala West,2007,MAIZE,1.19,
UPPER WEST,Jirapa-Lambussie,2007,MAIZE,1.2,
UPPER WEST,Nadowli,2007,MAIZE,0.85,
UPPER WEST,Wa West,2007,GROUNDNUT,0.9,
UPPER WEST,Wa East,2007,GROUNDNUT,0.86,
UPPER WEST,Wa Municipal,2007,GROUNDNUT,1.12,
UPPER WEST,Lawra,2007,GROUNDNUT,1.23,
UPPER WEST,Sissala East,2007,GROUNDNUT,0.95,
UPPER WEST,Sissala West,2007,GROUNDNUT,1.11,
UPPER WEST,Jirapa-Lambussie,2007,GROUNDNUT,0.95,
UPPER WEST,Nadowli,2007,GROUNDNUT,1.24,
UPPER WEST,Wa West,2007,  COWPEA,0.7,
UPPER WEST,Wa East,2007,  COWPEA,0.67,
UPPER WEST,Wa Municipal,2007,  COWPEA,1.18,
UPPER WEST,Lawra,2007,  COWPEA,0.85,
UPPER WEST,Sissala East,2007,  COWPEA,1,
UPPER WEST,Sissala West,2007,  COWPEA,0.82,
UPPER WEST,Jirapa-Lambussie,2007,  COWPEA,1.25,
UPPER WEST,Nadowli,2007,  COWPEA,1.25,
UPPER WEST,Wa West,2008,MAIZE,1.69,
UPPER WEST,Wa East,2008,MAIZE,1.41,
UPPER WEST,Wa Municipal,2008,MAIZE,1.44,
UPPER WEST,Lawra,2008,MAIZE,0.63,
UPPER WEST,Sissala East,2008,MAIZE,1.7,
UPPER WEST,Sissala West,2008,MAIZE,1.69,
UPPER WEST,Jirapa-Lambussie,2008,MAIZE,1.56,
UPPER WEST,Nadowli,2008,MAIZE,1.25,
UPPER WEST,Wa West,2008,GROUNDNUT,1.05,
UPPER WEST,Wa East,2008,GROUNDNUT,1,
UPPER WEST,Wa Municipal,2008,GROUNDNUT,1.55,
UPPER WEST,Lawra,2008,GROUNDNUT,1.3,
UPPER WEST,Sissala East,2008,GROUNDNUT,1.4,
UPPER WEST,Sissala West,2008,GROUNDNUT,1.67,
UPPER WEST,Jirapa-Lambussie,2008,GROUNDNUT,1.4,
UPPER WEST,Nadowli,2008,GROUNDNUT,1.6,
UPPER WEST,Wa West,2008,  COWPEA,0.8,
UPPER WEST,Wa East,2008,  COWPEA,0.9,
UPPER WEST,Wa Municipal,2008,  COWPEA,1.18,
UPPER WEST,Lawra,2008,  COWPEA,0.9,
UPPER WEST,Sissala East,2008,  COWPEA,1.14,
UPPER WEST,Sissala West,2008,  COWPEA,1.1,
UPPER WEST,Jirapa-Lambussie,2008,  COWPEA,1.26,
UPPER WEST,Nadowli,2008,  COWPEA,1.24,
UPPER WEST,Wa West,2009,MAIZE,1.5,
UPPER WEST,Wa East,2009,MAIZE,1.65,
UPPER WEST,Wa Municipal,2009,MAIZE,1.4,
UPPER WEST,Lawra,2009,MAIZE,0.9,
UPPER WEST,Sissala East,2009,MAIZE,1.7,
UPPER WEST,Sissala West,2009,MAIZE,1.6,
UPPER WEST,Jirapa-Lambussie,2009,MAIZE,1.65,
UPPER WEST,Nadowli,2009,MAIZE,1.65,
UPPER WEST,Wa West,2009,GROUNDNUT,1.7,
UPPER WEST,Wa East,2009,GROUNDNUT,1.6,
UPPER WEST,Wa Municipal,2009,GROUNDNUT,1.7,
UPPER WEST,Lawra,2009,GROUNDNUT,1.5,
UPPER WEST,Sissala East,2009,GROUNDNUT,1.78,
UPPER WEST,Sissala West,2009,GROUNDNUT,1.78,
UPPER WEST,Jirapa-Lambussie,2009,GROUNDNUT,1.5,
UPPER WEST,Nadowli,2009,GROUNDNUT,1.5,
UPPER WEST,Wa West,2009,  COWPEA,1,
UPPER WEST,Wa East,2009,  COWPEA,0.9,
UPPER WEST,Wa Municipal,2009,  COWPEA,1.18,
UPPER WEST,Lawra,2009,  COWPEA,1.1,
UPPER WEST,Sissala East,2009,  COWPEA,1.09,
UPPER WEST,Sissala West,2009,  COWPEA,1.1,
UPPER WEST,Jirapa-Lambussie,2009,  COWPEA,1.26,
UPPER WEST,Nadowli,2009,  COWPEA,1.25,
UPPER WEST,Wa West,2010,MAIZE,1.4,
UPPER WEST,Wa East,2010,MAIZE,1.5,
UPPER WEST,Wa Municipal,2010,MAIZE,1.3,
UPPER WEST,Lawra,2010,MAIZE,1,
UPPER WEST,Sissala East,2010,MAIZE,2,
UPPER WEST,Sissala West,2010,MAIZE,1.7,
UPPER WEST,Jirapa-Lambussie,2010,MAIZE,1.4,
UPPER WEST,Nadowli,2010,MAIZE,1.5,
UPPER WEST,Wa West,2010,GROUNDNUT,1.6,
UPPER WEST,Wa East,2010,GROUNDNUT,1.25,
UPPER WEST,Wa Municipal,2010,GROUNDNUT,1.4,
UPPER WEST,Lawra,2010,GROUNDNUT,1.6,
UPPER WEST,Sissala East,2010,GROUNDNUT,1.5,
UPPER WEST,Sissala West,2010,GROUNDNUT,1.9,
UPPER WEST,Jirapa-Lambussie,2010,GROUNDNUT,1.5,
UPPER WEST,Nadowli,2010,GROUNDNUT,1.2,
UPPER WEST,Wa West,2010,  COWPEA,0.9,
UPPER WEST,Wa East,2010,  COWPEA,0.83,
UPPER WEST,Wa Municipal,2010,  COWPEA,1.2,
UPPER WEST,Lawra,2010,  COWPEA,1.1,
UPPER WEST,Sissala East,2010,  COWPEA,1,
UPPER WEST,Sissala West,2010,  COWPEA,1,
UPPER WEST,Jirapa-Lambussie,2010,  COWPEA,1.05,
UPPER WEST,Nadowli,2010,  COWPEA,1.1,
UPPER WEST,Wa West,2011,MAIZE,1.2,
UPPER WEST,Wa East,2011,MAIZE,1.2,
UPPER WEST,Wa Municipal,2011,MAIZE,1.25,
UPPER WEST,Lawra,2011,MAIZE,0.7,
UPPER WEST,Sissala East,2011,MAIZE,1.4,
UPPER WEST,Sissala West,2011,MAIZE,1.3,
UPPER WEST,Jirapa-Lambussie,2011,MAIZE,1,
UPPER WEST,Nadowli,2011,MAIZE,1.4,
UPPER WEST,Wa West,2011,GROUNDNUT,1.4,
UPPER WEST,Wa East,2011,GROUNDNUT,1.1,
UPPER WEST,Wa Municipal,2011,GROUNDNUT,1.2,
UPPER WEST,Lawra,2011,GROUNDNUT,1.4,
UPPER WEST,Sissala East,2011,GROUNDNUT,1.3,
UPPER WEST,Sissala West,2011,GROUNDNUT,1.6,
UPPER WEST,Jirapa-Lambussie,2011,GROUNDNUT,1.3,
UPPER WEST,Nadowli,2011,GROUNDNUT,0.9,
UPPER WEST,Wa West,2011,  COWPEA,1,
UPPER WEST,Wa East,2011,  COWPEA,0.9,
UPPER WEST,Wa Municipal,2011,  COWPEA,1.3,
UPPER WEST,Lawra,2011,  COWPEA,1.3,
UPPER WEST,Sissala East,2011,  COWPEA,1.1,
UPPER WEST,Sissala West,2011,  COWPEA,1.1,
UPPER WEST,Jirapa-Lambussie,2011,  COWPEA,1,
UPPER WEST,Nadowli,2011,  COWPEA,1.2,
UPPER WEST,Wa West,2012,MAIZE,1.21,
UPPER WEST,Wa East,2012,MAIZE,1.3,
UPPER WEST,Wa Municipal,2012,MAIZE,1.14,
UPPER WEST,Lawra,2012,MAIZE,1.67,
UPPER WEST,Sissala East,2012,MAIZE,3.24,
UPPER WEST,Sissala West,2012,MAIZE,2.44,
UPPER WEST,Jirapa,2012,MAIZE,2,
UPPER WEST,Lambussie-Karni,2012,MAIZE,0.9,
UPPER WEST,Nadowli,2012,MAIZE,1.45,
UPPER WEST,Wa West,2012,GROUNDNUT,1.5,
UPPER WEST,Wa East,2012,GROUNDNUT,1.2,
UPPER WEST,Wa Municipal,2012,GROUNDNUT,1.11,
UPPER WEST,Lawra,2012,GROUNDNUT,1.57,
UPPER WEST,Sissala East,2012,GROUNDNUT,1,
UPPER WEST,Sissala West,2012,GROUNDNUT,1.67,
UPPER WEST,Jirapa,2012,GROUNDNUT,1.35,
UPPER WEST,Lambussie-Karni,2012,GROUNDNUT,0.8,
UPPER WEST,Nadowli,2012,GROUNDNUT,0.88,
UPPER WEST,Wa West,2012,  COWPEA,1.07,
UPPER WEST,Wa East,2012,  COWPEA,0.93,
UPPER WEST,Wa Municipal,2012,  COWPEA,1.29,
UPPER WEST,Lawra,2012,  COWPEA,1.57,
UPPER WEST,Sissala East,2012,  COWPEA,1.15,
UPPER WEST,Sissala West,2012,  COWPEA,1.13,
UPPER WEST,Jirapa,2012,  COWPEA,1.02,
UPPER WEST,Lambussie-Karni,2012,  COWPEA,0.6,
UPPER WEST,Nadowli,2012,  COWPEA,1.21,
UPPER WEST,Wa West,2013,MAIZE,1.15,
UPPER WEST,Wa East,2013,MAIZE,1.24,
UPPER WEST,Wa Municipal,2013,MAIZE,1.61,
UPPER WEST,Lawra,2013,MAIZE,1.2,
UPPER WEST,Sissala East,2013,MAIZE,3.15,
UPPER WEST,Sissala West,2013,MAIZE,2.65,
UPPER WEST,Jirapa,2013,MAIZE,1.79,
UPPER WEST,Lambussie-Karni,2013,MAIZE,0.85,
UPPER WEST,Nadowli,2013,MAIZE,1.4,
UPPER WEST,Wa West,2013,GROUNDNUT,1.4,
UPPER WEST,Wa East,2013,GROUNDNUT,1.05,
UPPER WEST,Wa Municipal,2013,GROUNDNUT,1.03,
UPPER WEST,Lawra,2013,GROUNDNUT,1.4,
UPPER WEST,Sissala East,2013,GROUNDNUT,0.96,
UPPER WEST,Sissala West,2013,GROUNDNUT,1.57,
UPPER WEST,Jirapa,2013,GROUNDNUT,1.2,
UPPER WEST,Lambussie-Karni,2013,GROUNDNUT,0.73,
UPPER WEST,Nadowli,2013,GROUNDNUT,0.86,
UPPER WEST,Wa West,2013,  COWPEA,1.03,
UPPER WEST,Wa East,2013,  COWPEA,0.92,
UPPER WEST,Wa Municipal,2013,  COWPEA,1.23,
UPPER WEST,Lawra,2013,  COWPEA,1.31,
UPPER WEST,Sissala East,2013,  COWPEA,1.2,
UPPER WEST,Sissala West,2013,  COWPEA,1.15,
UPPER WEST,Jirapa,2013,  COWPEA,0.85,
UPPER WEST,Lambussie-Karni,2013,  COWPEA,0.58,
UPPER WEST,Nadowli,2013,  COWPEA,1.09,
UPPER WEST,Wa West,2014,MAIZE,1,
UPPER WEST,Wa East,2014,MAIZE,1.1,
